Location ID,amenity,Parking Station Name,operator,Rate Zone,Zone Info,opening_hours,layer,parking_type,Coordinates,Geometry Type,CenterPoint
232,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9810924, 40.7114227], [-73.9809192, 40.711435], [-73.9809045, 40.7113147], [-73.9810787, 40.7113039], [-73.9810924, 40.7114227]]",LineString,"[-73.98099844999999, 40.71136945]"
224,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[[[-73.9743307, 40.7297229], [-73.9741934, 40.7296677], [-73.9741626, 40.7296546], [-73.9741312, 40.7296412], [-73.9741003, 40.7296281], [-73.9740692, 40.7296149], [-73.9740385, 40.7296018], [-73.9740066, 40.7295883], [-73.9739758, 40.7295752], [-73.9739444, 40.7295618], [-73.9739135, 40.7295487], [-73.9738825, 40.7295354], [-73.9738518, 40.7295223], [-73.9738204, 40.729509], [-73.9737898, 40.7294959], [-73.9737595, 40.7294829], [-73.9737279, 40.7294695], [-73.9736975, 40.7294565], [-73.9736654, 40.7294428], [-73.973635, 40.7294298], [-73.9736044, 40.7294167], [-73.9736007, 40.7294123], [-73.9735991, 40.7294082], [-73.9735991, 40.729402], [-73.9734255, 40.7293284], [-73.973452, 40.7292903], [-73.9732282, 40.7291898], [-73.9729748, 40.7290886], [-73.9729907, 40.7290661], [-73.9727925, 40.7289858], [-73.9728303, 40.7289326], [-73.9728277, 40.7289277], [-73.9728277, 40.7289215], [-73.97283, 40.7289159], [-73.9728807, 40.7288494], [-73.9728846, 40.7288463], [-73.9728894, 40.7288447], [-73.9728951, 40.7288447], [-73.9729499, 40.7288671], [-73.9729628, 40.7288489], [-73.9729769, 40.7288291], [-73.9729917, 40.7288084], [-73.9730052, 40.7287897], [-73.9730182, 40.7287715], [-73.9730323, 40.7287517], [-73.973047, 40.7287309], [-73.9730607, 40.7287118], [-73.973074, 40.7286932], [-73.9730885, 40.7286729], [-73.9731029, 40.728653], [-73.9731169, 40.7286335], [-73.9731303, 40.7286149], [-73.9731444, 40.7285954], [-73.9731579, 40.7285767], [-73.9731719, 40.7285573], [-73.9731854, 40.7285387], [-73.9731998, 40.7285188], [-73.973226, 40.7284851], [-73.9730738, 40.7284214], [-73.9730656, 40.7284312], [-73.973058, 40.7284346], [-73.9730508, 40.728435], [-73.9730445, 40.7284333], [-73.9730405, 40.7284298], [-73.9730396, 40.7284254], [-73.9730407, 40.7284213], [-73.9730445, 40.7284157], [-73.9730934, 40.7283543], [-73.973047, 40.728336], [-73.9730355, 40.7283518], [-73.9730195, 40.7283707], [-73.9729969, 40.7283913], [-73.972958, 40.7284191], [-73.9729338, 40.7284332], [-73.9728968, 40.728452], [-73.972888, 40.728455], [-73.9728793, 40.7284544], [-73.9728583, 40.7284457], [-73.9727317, 40.7283924], [-73.972662, 40.7284881], [-73.9726961, 40.7285032], [-73.9726985, 40.7285057], [-73.9726993, 40.7285085], [-73.9726995, 40.7285118], [-73.9726867, 40.7285291], [-73.9726729, 40.7285477], [-73.9726585, 40.7285671], [-73.9726448, 40.7285855], [-73.9726305, 40.7286048], [-73.9726158, 40.7286246], [-73.9726009, 40.7286447], [-73.9725873, 40.7286632], [-73.972573, 40.7286824], [-73.9725593, 40.728701], [-73.9725417, 40.7287247], [-73.9725237, 40.728749], [-73.9725757, 40.7287711], [-73.9725804, 40.7287744], [-73.9725822, 40.7287775], [-73.9725827, 40.7287827], [-73.9725814, 40.7287879], [-73.9725768, 40.7287948], [-73.9725686, 40.7288035], [-73.9725628, 40.7288074], [-73.9725575, 40.7288097], [-73.9725528, 40.72881], [-73.9725457, 40.7288092], [-73.9725354, 40.7288066], [-73.9725166, 40.7287987], [-73.9724898, 40.7287877], [-73.9724607, 40.7287756], [-73.9724291, 40.7287624], [-73.9724, 40.7287504], [-73.9723706, 40.7287381], [-73.9723401, 40.7287255], [-73.9723126, 40.7287143], [-73.9722982, 40.7287087], [-73.9722769, 40.7287122], [-73.972239, 40.7287185], [-73.9722362, 40.7287182], [-73.972234, 40.7287174], [-73.9722319, 40.7287155], [-73.9722104, 40.7286721], [-73.9721829, 40.7286799], [-73.9721651, 40.7286849], [-73.972136, 40.7286931], [-73.972122, 40.7286971], [-73.9720952, 40.7287047], [-73.972109, 40.7287325], [-73.9721095, 40.7287372], [-73.9721059, 40.7287409], [-73.9721012, 40.7287431], [-73.9720014, 40.7287627], [-73.9720024, 40.7287706], [-73.9720062, 40.7287934], [-73.97201, 40.7288164], [-73.972014, 40.7288403], [-73.9720177, 40.728863], [-73.9720236, 40.7288927], [-73.9720283, 40.728917], [-73.9720343, 40.7289438], [-73.9720409, 40.7289712], [-73.9720481, 40.7289958], [-73.9720553, 40.7290208], [-73.9720633, 40.7290486], [-73.9720717, 40.7290755], [-73.972082, 40.7291022], [-73.9720916, 40.729128], [-73.9721025, 40.729155], [-73.9721138, 40.7291812], [-73.9721257, 40.7292085], [-73.9721376, 40.7292352], [-73.9721499, 40.7292624], [-73.9721625, 40.7292885], [-73.9721765, 40.7293153], [-73.97219, 40.7293415], [-73.9722031, 40.7293657], [-73.9722166, 40.729391], [-73.972231, 40.7294181], [-73.9722446, 40.7294416], [-73.9722617, 40.7294697], [-73.9722774, 40.7294936], [-73.9722943, 40.7295183], [-73.9723099, 40.7295433], [-73.9723267, 40.72957], [-73.9723432, 40.7295956], [-73.9723596, 40.7296199], [-73.9723778, 40.7296448], [-73.9723957, 40.7296683], [-73.9724712, 40.729765], [-73.9725965, 40.7299058], [-73.9726918, 40.7299952], [-73.9728198, 40.7300953], [-73.972862, 40.7301232], [-73.9730734, 40.7299397], [-73.9730083, 40.7299105], [-73.9730033, 40.729906], [-73.9730014, 40.729901], [-73.9730027, 40.7298955], [-73.9730065, 40.7298913], [-73.9730123, 40.7298887], [-73.9731267, 40.7298701], [-73.973131, 40.7298705], [-73.9731331, 40.7298728], [-73.9731329, 40.7298762], [-73.9730879, 40.7299402], [-73.9731792, 40.7299744], [-73.9732112, 40.7299876], [-73.973243, 40.7300008], [-73.9732748, 40.730014], [-73.9733053, 40.7300267], [-73.9733445, 40.7300429], [-73.973376, 40.7300561], [-73.9734069, 40.7300689], [-73.9734381, 40.7300819], [-73.9734691, 40.7300949], [-73.9735007, 40.7301081], [-73.9735316, 40.730121], [-73.9735639, 40.7301346], [-73.9735948, 40.7301475], [-73.9736287, 40.7301618], [-73.9736911, 40.7301881], [-73.9737229, 40.7302015], [-73.9737547, 40.7302148], [-73.9737864, 40.7302281], [-73.9738168, 40.7302409], [-73.9738507, 40.730255], [-73.9738823, 40.7302682], [-73.9739132, 40.7302811], [-73.9739444, 40.7302941], [-73.9739756, 40.730307], [-73.9740072, 40.7303201], [-73.9740383, 40.730333], [-73.9740706, 40.7303464], [-73.9741017, 40.7303593], [-73.9741447, 40.7302997], [-73.9741505, 40.7302984], [-73.9741589, 40.7302989], [-73.9741646, 40.7302999], [-73.9742072, 40.7302438], [-73.9740884, 40.7301958], [-73.9741, 40.7301786], [-73.9738976, 40.7300928], [-73.9741385, 40.7297638], [-73.9742662, 40.7298179], [-73.9743307, 40.7297229]], [[-73.9740165, 40.7297647], [-73.9740158, 40.7297681], [-73.9739465, 40.7298681], [-73.9739426, 40.7298708], [-73.9739381, 40.7298728], [-73.9739334, 40.7298732], [-73.9739285, 40.7298723], [-73.9739245, 40.7298694], [-73.9739217, 40.7298654], [-73.9739213, 40.7298601], [-73.9739236, 40.7298535], [-73.9739533, 40.7298133], [-73.9739605, 40.7298034], [-73.9739933, 40.729759], [-73.9739966, 40.7297569], [-73.9739997, 40.7297559], [-73.9740047, 40.7297556], [-73.9740091, 40.7297563], [-73.9740134, 40.7297587], [-73.9740158, 40.7297615], [-73.9740165, 40.7297647]], [[-73.9738728, 40.7299581], [-73.9738723, 40.7299615], [-73.9738039, 40.7300574], [-73.9738007, 40.7300611], [-73.9737968, 40.7300633], [-73.9737923, 40.7300643], [-73.9737867, 40.7300638], [-73.9737827, 40.7300621], [-73.9737795, 40.730059], [-73.9737783, 40.7300548], [-73.9737805, 40.7300496], [-73.9738175, 40.7299985], [-73.9738462, 40.7299588], [-73.9738512, 40.7299544], [-73.9738551, 40.7299519], [-73.973859, 40.7299507], [-73.9738639, 40.7299511], [-73.9738682, 40.7299521], [-73.9738714, 40.7299549], [-73.9738728, 40.7299581]], [[-73.9736386, 40.7296659], [-73.9736281, 40.7296801], [-73.9735933, 40.7297289], [-73.9734051, 40.7296506], [-73.9734874, 40.729537], [-73.9735947, 40.7295836], [-73.9735587, 40.7296318], [-73.9735893, 40.7296447], [-73.9736197, 40.7296578], [-73.9736386, 40.7296659]], [[-73.9733041, 40.7294831], [-73.9731674, 40.7296707], [-73.973054, 40.7296225], [-73.9730932, 40.7295659], [-73.9730821, 40.7295522], [-73.9731254, 40.7294943], [-73.9731478, 40.729494], [-73.9731879, 40.7294383], [-73.9733041, 40.7294831]], [[-73.9731734, 40.7293468], [-73.9730717, 40.7294881], [-73.9729414, 40.7294343], [-73.9729713, 40.7293927], [-73.9728681, 40.72935], [-73.9729398, 40.7292503], [-73.9731734, 40.7293468]], [[-73.9727778, 40.728861], [-73.9727774, 40.728866], [-73.9727746, 40.728872], [-73.9727637, 40.7288858], [-73.9727588, 40.7288901], [-73.9727532, 40.7288928], [-73.9727474, 40.7288931], [-73.972741, 40.7288921], [-73.972731, 40.7288891], [-73.9726457, 40.7288546], [-73.9726393, 40.7288506], [-73.9726373, 40.7288469], [-73.9726359, 40.7288426], [-73.9726368, 40.7288374], [-73.9726386, 40.7288327], [-73.9726503, 40.7288157], [-73.9726551, 40.728812], [-73.9726599, 40.7288102], [-73.9726652, 40.7288095], [-73.9726696, 40.7288104], [-73.9727191, 40.7288314], [-73.9727729, 40.7288543], [-73.9727762, 40.7288573], [-73.9727778, 40.728861]]]]",MultiPolygon,"[-73.97309244763409, 40.72930000662461]"
238,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9715238, 40.7916261], [-73.9713851, 40.7915739], [-73.9715339, 40.7913566], [-73.9716132, 40.7913889], [-73.9716768, 40.7914148], [-73.971649, 40.7914537], [-73.9716037, 40.7915145], [-73.9715618, 40.7915732], [-73.9715238, 40.7916261]]",LineString,"[-73.97153095, 40.79149135]"
127,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,surface,"[[-73.9252867, 40.8627564], [-73.925453, 40.8630095], [-73.9251214, 40.8631291], [-73.9249655, 40.8628701], [-73.9252867, 40.8627564]]",LineString,"[-73.92520925, 40.86294275]"
202,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9436411, 40.7693658], [-73.943519, 40.7694312], [-73.9435993, 40.7695455], [-73.9436549, 40.7696227], [-73.9435542, 40.7696785], [-73.9434316, 40.7696986], [-73.9433369, 40.7697368], [-73.9433694, 40.7697848], [-73.9433197, 40.7698087], [-73.9436184, 40.7702131], [-73.9438201, 40.7701291], [-73.9438804, 40.7701749], [-73.9439929, 40.770099], [-73.9439785, 40.770039], [-73.9443618, 40.7697934], [-73.9436411, 40.7693658]]",LineString,"[-73.94384074999999, 40.769789450000005]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9215387, 40.7995617], [-73.9210963, 40.7990519], [-73.9211513, 40.7989572], [-73.9210835, 40.7989346], [-73.9210634, 40.7989616], [-73.9209441, 40.798991], [-73.9206316, 40.7995219], [-73.9209291, 40.7998648], [-73.9215387, 40.7995617]]",LineString,"[-73.92108515, 40.7993997]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9339052, 40.7834318], [-73.9336356, 40.7833191], [-73.9337028, 40.7832417], [-73.9338468, 40.7833106], [-73.9339546, 40.7833567], [-73.9339052, 40.7834318]]",LineString,"[-73.9337951, 40.783336750000004]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9334599, 40.7832135], [-73.9332024, 40.7831058], [-73.9332485, 40.7830245], [-73.9334101, 40.7830948], [-73.9335202, 40.7831434], [-73.9334599, 40.7832135]]",LineString,"[-73.9333613, 40.783119]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.932902, 40.7830094], [-73.9325225, 40.7829413], [-73.9325362, 40.7828508], [-73.9326629, 40.7828702], [-73.9328288, 40.7828988], [-73.9329344, 40.782926], [-73.932902, 40.7830094]]",LineString,"[-73.93272845, 40.7829301]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9323307, 40.7829251], [-73.9319373, 40.782928], [-73.9319293, 40.7829036], [-73.9319186, 40.782837], [-73.9320425, 40.7828312], [-73.9322029, 40.7828305], [-73.9323384, 40.7828337], [-73.9323307, 40.7829251]]",LineString,"[-73.9321285, 40.78287925]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9303439, 40.7827482], [-73.9304254, 40.7826941], [-73.9303143, 40.7826538], [-73.9301901, 40.7826055], [-73.9300544, 40.7825367], [-73.929933, 40.7825557], [-73.9300677, 40.7826361], [-73.9302451, 40.7827092], [-73.9303439, 40.7827482]]",LineString,"[-73.9301792, 40.78264245]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9298634, 40.7825149], [-73.9297208, 40.7824106], [-73.9296099, 40.7823243], [-73.9295403, 40.7822523], [-73.9296517, 40.7822436], [-73.9297147, 40.7823012], [-73.9297874, 40.7823613], [-73.9298921, 40.7824388], [-73.929977, 40.7824919], [-73.9298634, 40.7825149]]",LineString,"[-73.92975865, 40.782379250000005]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9292995, 40.7819477], [-73.9293981, 40.7819458], [-73.929366, 40.7819127], [-73.9293182, 40.7818733], [-73.9292607, 40.7818416], [-73.9292017, 40.7818154], [-73.9291471, 40.7817954], [-73.9290854, 40.781778], [-73.9290183, 40.7817575], [-73.9289099, 40.7817858], [-73.9289907, 40.7818266], [-73.9290699, 40.7818493], [-73.929149, 40.7818685], [-73.9292362, 40.7819081], [-73.9292995, 40.7819477]]",LineString,"[-73.929154, 40.7818526]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9282075, 40.7811807], [-73.9283041, 40.7811333], [-73.9284349, 40.7811899], [-73.9285193, 40.7812392], [-73.9286009, 40.7813035], [-73.9286646, 40.7813618], [-73.928717, 40.7814241], [-73.9287537, 40.7814896], [-73.9287954, 40.7815734], [-73.9286596, 40.7815291], [-73.9286153, 40.7814416], [-73.9284965, 40.7813324], [-73.9283682, 40.7812473], [-73.9282075, 40.7811807]]",LineString,"[-73.92850145, 40.78135335]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9348014, 40.7837191], [-73.9345425, 40.7836185], [-73.9345818, 40.7835406], [-73.9346931, 40.7835825], [-73.934802, 40.7836279], [-73.9348643, 40.7836593], [-73.9348014, 40.7837191]]",LineString,"[-73.9347034, 40.78362985]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9348753, 40.7837715], [-73.9349484, 40.7837116], [-73.9350451, 40.7837813], [-73.9351587, 40.7838735], [-73.9352298, 40.7839439], [-73.9351421, 40.7839856], [-73.9350604, 40.7839091], [-73.9349616, 40.7838309], [-73.9348753, 40.7837715]]",LineString,"[-73.93505255, 40.7838486]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9353806, 40.7844276], [-73.9354941, 40.7844371], [-73.9354877, 40.7845052], [-73.9354748, 40.7845674], [-73.9354472, 40.78463], [-73.9354109, 40.7846909], [-73.9353649, 40.784752], [-73.9353046, 40.7848074], [-73.9352383, 40.7848626], [-73.9351563, 40.7849194], [-73.9350887, 40.7848463], [-73.935183, 40.7847887], [-73.9352886, 40.7846916], [-73.9353545, 40.7845832], [-73.9353783, 40.7845084], [-73.9353806, 40.7844276]]",LineString,"[-73.9352914, 40.7846735]"
202,parking,Motorgate Public Parking Garage,N/A,N/A,N/A,N/A,1.0,multi-storey,"[[-73.9458522, 40.7658173], [-73.9458363, 40.7658351], [-73.9458124, 40.7658227], [-73.9457666, 40.7658739], [-73.9457295, 40.7658547], [-73.9457753, 40.7658036], [-73.9457507, 40.7657908], [-73.9457667, 40.765773], [-73.9456342, 40.7657045], [-73.9461688, 40.7651071], [-73.945798, 40.7649152], [-73.9463447, 40.7643043], [-73.9464813, 40.7643749], [-73.9464922, 40.7643627], [-73.9465516, 40.7643534], [-73.9465675, 40.7643616], [-73.946532, 40.7644012], [-73.9466121, 40.764443], [-73.9466645, 40.7644697], [-73.946728, 40.7645026], [-73.9467644, 40.7645214], [-73.9468257, 40.7645531], [-73.9468866, 40.7645846], [-73.946922, 40.764545], [-73.9469372, 40.7645528], [-73.9469497, 40.7646001], [-73.9469392, 40.7646118], [-73.9470724, 40.7646807], [-73.94701, 40.7647504], [-73.9465258, 40.7652915], [-73.945991, 40.7658891], [-73.9459512, 40.7658685], [-73.9458522, 40.7658173]]",LineString,"[-73.9463533, 40.7650967]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9300121, 40.7885453], [-73.9300523, 40.7885006], [-73.9300688, 40.7884811], [-73.9300574, 40.7884761], [-73.9300336, 40.788464], [-73.9300482, 40.7884474], [-73.9300444, 40.7884455], [-73.9300653, 40.7884217], [-73.9300395, 40.7884086], [-73.9300662, 40.7883782], [-73.9300921, 40.7883913], [-73.930112, 40.7883687], [-73.929992, 40.7883138], [-73.9298458, 40.7882427], [-73.929788, 40.7882366], [-73.9297868, 40.7883808], [-73.9298914, 40.7884356], [-73.9298646, 40.7884722], [-73.9299421, 40.7885127], [-73.9300121, 40.7885453]]",LineString,"[-73.9299494, 40.78839095]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9329947, 40.7882902], [-73.9329498, 40.7882567], [-73.9329198, 40.7882376], [-73.9328892, 40.7882029], [-73.9328139, 40.7881491], [-73.9327683, 40.7881858], [-73.9327749, 40.7881904], [-73.9327496, 40.7882108], [-73.9327435, 40.7882065], [-73.9326177, 40.7883079], [-73.932598, 40.7882938], [-73.9325189, 40.7883576], [-73.9325949, 40.7884121], [-73.9326755, 40.7883471], [-73.9328048, 40.7884468], [-73.9329947, 40.7882902]]",LineString,"[-73.93275679999999, 40.78829795]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9316107, 40.7886903], [-73.9315305, 40.7886843], [-73.9315337, 40.7886915], [-73.9315069, 40.7888926], [-73.9314935, 40.788988], [-73.9314707, 40.7890814], [-73.9314491, 40.7891441], [-73.9313458, 40.7893624], [-73.9313308, 40.789403], [-73.9313047, 40.7894475], [-73.9313002, 40.7894569], [-73.9312479, 40.7895482], [-73.9313264, 40.7895736], [-73.9314058, 40.7895914], [-73.931497, 40.7894381], [-73.9315731, 40.7892315], [-73.9316214, 40.7891264], [-73.931676, 40.7888141], [-73.9316828, 40.7886964], [-73.9316107, 40.7886903]]",LineString,"[-73.93146535, 40.78913785]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9312975, 40.7893695], [-73.9313458, 40.7893624], [-73.9313308, 40.789403], [-73.9313047, 40.7894475], [-73.9312839, 40.7894304], [-73.931257, 40.7894284], [-73.9312409, 40.7894365], [-73.9311764, 40.789518], [-73.9312276, 40.7895477], [-73.9311047, 40.7896976], [-73.9310679, 40.7896812], [-73.9310451, 40.7896842], [-73.9310264, 40.7896924], [-73.931021, 40.7897086], [-73.9310264, 40.7897259], [-73.9310705, 40.789748], [-73.9309783, 40.7898514], [-73.9309066, 40.7898191], [-73.9308196, 40.7899148], [-73.9305481, 40.7897842], [-73.9305664, 40.7897584], [-73.9305637, 40.7897391], [-73.9305462, 40.7897248], [-73.9304872, 40.7897035], [-73.9304644, 40.7897066], [-73.9304497, 40.7897259], [-73.9305007, 40.7897523], [-73.930246, 40.7900569], [-73.930234, 40.7902095], [-73.9301191, 40.7902002], [-73.9300411, 40.7901939], [-73.9298055, 40.7902004], [-73.929797, 40.7900556], [-73.9298623, 40.7900498], [-73.9298797, 40.7900386], [-73.9298851, 40.7900234], [-73.9298784, 40.7900112], [-73.9298636, 40.790002], [-73.9298086, 40.789997], [-73.929817, 40.7899544], [-73.9299256, 40.7899097], [-73.9299256, 40.7898935], [-73.9298827, 40.7898732], [-73.9299556, 40.7897854], [-73.9302312, 40.7894533], [-73.9305016, 40.7895796], [-73.930517, 40.7895736], [-73.9305894, 40.7895584], [-73.9305573, 40.7895432], [-73.9307437, 40.789334], [-73.9310307, 40.7894701], [-73.9311795, 40.7893137], [-73.9312975, 40.7893695]]",LineString,"[-73.93057139999999, 40.789761600000006]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9302539, 40.7902183], [-73.9302834, 40.7902843], [-73.9303363, 40.7902772], [-73.9304008, 40.7902684], [-73.9304711, 40.7902589], [-73.9305087, 40.7902203], [-73.9305462, 40.7902396], [-73.930569, 40.7902092], [-73.9305851, 40.7902041], [-73.9305999, 40.7902061], [-73.9306536, 40.7901723], [-73.9306804, 40.7901554], [-73.9307662, 40.7900944], [-73.930798, 40.7900539], [-73.9308426, 40.789997], [-73.9305237, 40.7898497], [-73.9305237, 40.7898975], [-73.930501, 40.7899242], [-73.9303821, 40.7900641], [-73.9302847, 40.7901787], [-73.9302539, 40.7902183]]",LineString,"[-73.93054825, 40.790067]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9273996, 40.7900014], [-73.9274284, 40.7900186], [-73.927455, 40.7900345], [-73.9272752, 40.7901731], [-73.9272364, 40.7902031], [-73.9272914, 40.7902538], [-73.9272226, 40.7903094], [-73.9270548, 40.7904452], [-73.9270177, 40.7904185], [-73.926987, 40.790443], [-73.9269615, 40.790464], [-73.9268515, 40.7903798], [-73.9269065, 40.7903351], [-73.9268622, 40.7902955], [-73.9268408, 40.7902681], [-73.9268341, 40.7902427], [-73.9268327, 40.7902214], [-73.9268528, 40.7901868], [-73.9268032, 40.7901452], [-73.9270889, 40.7899198], [-73.9271465, 40.7899604], [-73.9271975, 40.7899147], [-73.927337, 40.7899949], [-73.9272968, 40.7900325], [-73.9273128, 40.7900437], [-73.927337, 40.7900437], [-73.9273678, 40.7900305], [-73.9273996, 40.7900014]]",LineString,"[-73.9271291, 40.79018935]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9295404, 40.7882556], [-73.9295399, 40.7881297], [-73.9295391, 40.7879561], [-73.929582, 40.7879611], [-73.9295994, 40.7879611], [-73.9296169, 40.78795], [-73.9296987, 40.78795], [-73.9297014, 40.7882556], [-73.9296008, 40.7882556], [-73.9295404, 40.7882556]]",LineString,"[-73.92962025, 40.788102800000004]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9293124, 40.7881023], [-73.9291736, 40.7882617], [-73.9291495, 40.7882901], [-73.9288886, 40.7881581], [-73.9289088, 40.7881317], [-73.9289396, 40.7880972], [-73.9290358, 40.7879864], [-73.9290512, 40.7879693], [-73.9292734, 40.7880833], [-73.9292917, 40.7880922], [-73.9293124, 40.7881023]]",LineString,"[-73.9291005, 40.7881297]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.928675, 40.7887554], [-73.9283547, 40.7890964], [-73.92831, 40.7891441], [-73.9285366, 40.7892524], [-73.9286249, 40.7892946], [-73.9286471, 40.7893168], [-73.9286578, 40.7893341], [-73.9286595, 40.7893664], [-73.9286913, 40.7893823], [-73.9287185, 40.7893959], [-73.9287217, 40.7896091], [-73.9289751, 40.7897259], [-73.9290838, 40.7895989], [-73.929065, 40.7895096], [-73.9292552, 40.7892976], [-73.9290449, 40.7891903], [-73.9291134, 40.7891128], [-73.9291618, 40.7890639], [-73.9291823, 40.7890407], [-73.9291964, 40.7890242], [-73.9289078, 40.7888757], [-73.928675, 40.7887554]]",LineString,"[-73.9287826, 40.789240649999996]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9295894, 40.7904305], [-73.9293574, 40.7905106], [-73.9291295, 40.7905893], [-73.9288462, 40.7906871], [-73.9287971, 40.790704], [-73.9287776, 40.7908421], [-73.9294589, 40.7911071], [-73.9296547, 40.7910715], [-73.9298961, 40.7908177], [-73.9299075, 40.790656], [-73.9296873, 40.7905432], [-73.929694, 40.7905097], [-73.9296055, 40.790465], [-73.929588, 40.7904508], [-73.9295894, 40.7904305]]",LineString,"[-73.92934255, 40.790768799999995]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9314898, 40.7901231], [-73.9313302, 40.7900399], [-73.9313389, 40.7900287], [-73.9314501, 40.7899032], [-73.931551, 40.7899535], [-73.9315681, 40.789962], [-73.931584, 40.7899698], [-73.9316139, 40.7899845], [-73.9314898, 40.7901231]]",LineString,"[-73.93147205, 40.79001315]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9289242, 40.7903611], [-73.9289019, 40.7903505], [-73.9287882, 40.7902952], [-73.9285857, 40.790192], [-73.9284491, 40.7901251], [-73.9284213, 40.7901567], [-73.9283459, 40.7901183], [-73.9282058, 40.7902835], [-73.9281093, 40.790319], [-73.9281348, 40.7903322], [-73.9281696, 40.7903363], [-73.9282085, 40.7903383], [-73.9282447, 40.7903292], [-73.9282876, 40.7903099], [-73.928348, 40.7902835], [-73.9283976, 40.7902632], [-73.9284526, 40.7902581], [-73.9285066, 40.7902753], [-73.92856, 40.7903023], [-73.9286031, 40.7903241], [-73.9287178, 40.7903791], [-73.9288522, 40.7904436], [-73.9288917, 40.7903979], [-73.9289242, 40.7903611]]",LineString,"[-73.92851675, 40.79028095]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9279158, 40.790316], [-73.9281007, 40.7901911], [-73.9277648, 40.7899062], [-73.9277233, 40.7899343], [-73.9275801, 40.7900311], [-73.9277555, 40.79018], [-73.9279158, 40.790316]]",LineString,"[-73.92784040000001, 40.7901111]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9278352, 40.7891877], [-73.927774, 40.7891656], [-73.9278768, 40.7890415], [-73.927939, 40.7890728], [-73.9278352, 40.7891877]]",LineString,"[-73.92785649999999, 40.789114600000005]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9272672, 40.7899087], [-73.9273127, 40.7898562], [-73.9271062, 40.7897537], [-73.9270607, 40.7898061], [-73.9272672, 40.7899087]]",LineString,"[-73.9271867, 40.789831199999995]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9287319, 40.7882912], [-73.9286499, 40.7882536], [-73.9285642, 40.7882094], [-73.9284249, 40.7883682], [-73.928567, 40.788434], [-73.9285924, 40.7884471], [-73.9287319, 40.7882912]]",LineString,"[-73.92857839999999, 40.78832825]"
